person,condition,trial,id,found,x,y,trial_p
9,bcup,84,124,29,0.9,0.328,4
9,bcup,84,123,30,0.859,0.392,4
9,bcup,84,126,31,0.9,0.368,4
9,bcup,84,102,32,0.667,0.225,4
9,bcup,84,97,33,0.732,0.184,4
9,bcup,84,99,34,0.651,0.184,4
9,bcup,84,100,35,0.667,0.16,4
9,bcup,84,101,36,0.691,0.144,4
9,bcup,84,98,37,0.708,0.232,4
9,bcup,84,128,38,0.957,0.1,4
9,bcup,84,129,39,0.916,0.141,4
9,bcup,84,131,40,0.916,0.165,4
9,bcup,84,130,41,0.94,0.117,4
9,bcup,84,127,42,0.957,0.177,4
9,bcup,84,132,43,0.892,0.089,4
9,bcup,84,69,44,0.517,0.1,4
9,bcup,84,67,45,0.459,0.053,4
9,bcup,84,72,46,0.541,0.053,4
9,bcup,84,70,47,0.5,0.053,4
9,bcup,84,68,48,0.476,0.093,4
9,bcup,84,71,49,0.524,0.029,4
9,bcup,84,40,50,0.349,0.232,4
9,bcup,84,41,51,0.285,0.144,4
9,bcup,84,38,52,0.309,0.196,4
9,bcup,84,39,53,0.349,0.196,4
9,bcup,84,42,54,0.333,0.172,4
9,bcup,84,37,55,0.285,0.237,4
9,bcup,85,54,1,0.395,0.703,5
9,bcup,85,49,2,0.371,0.72,5
9,bcup,85,50,3,0.395,0.744,5
9,bcup,85,51,4,0.371,0.691,5
9,bcup,85,52,5,0.411,0.792,5
9,bcup,85,53,6,0.435,0.703,5
9,bcup,85,65,7,0.498,0.943,5
9,bcup,85,64,8,0.474,0.959,5
9,bcup,85,63,9,0.538,0.878,5
9,bcup,85,66,10,0.498,0.878,5
9,bcup,85,61,11,0.474,0.866,5
9,bcup,85,62,12,0.498,0.919,5
9,bcup,85,46,13,0.309,1.033,5
9,bcup,85,48,14,0.349,1.045,5
9,bcup,85,47,15,0.285,0.986,5
9,bcup,85,45,16,0.349,0.969,5
